LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Unadjusted gender wage gap (%),Flag Codes,primary_key,primary_key,position,actual_gap_orig,actual_gap,test,
AUS,WAGEGAP,EMPLOYEE,PC,A,1975,21.58273381,,AUS_1975,,2,21.58273381,0.215827338,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1976,20.75471698,,AUS_1976,,2,20.75471698,0.20754717,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1977,18.3908046,,AUS_1977,,2,18.3908046,0.183908046,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1978,19.79166667,,AUS_1978,,2,19.79166667,0.197916667,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1979,20,,AUS_1979,,2,20,0.2,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1980,18.75,,AUS_1980,,2,18.75,0.1875,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1981,18.25396825,,AUS_1981,,2,18.25396825,0.182539683,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1982,20.81911263,,AUS_1982,,2,20.81911263,0.208191126,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1983,19.15584416,,AUS_1983,,2,19.15584416,0.191558442,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1984,18.6746988,,AUS_1984,,2,18.6746988,0.186746988,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1985,19.60784314,,AUS_1985,,2,19.60784314,0.196078431,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1986,18.84816754,,AUS_1986,,2,18.84816754,0.188481675,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1987,18.51851852,,AUS_1987,,2,18.51851852,0.185185185,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1988,18.79350348,,AUS_1988,,2,18.79350348,0.187935035,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1989,18.58974359,,AUS_1989,,2,18.58974359,0.185897436,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1990,18.18181818,,AUS_1990,,2,18.18181818,0.181818182,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1991,16.015625,,AUS_1991,,2,16.015625,0.16015625,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1992,14.25855513,,AUS_1992,,2,14.25855513,0.142585551,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1993,13.22463768,,AUS_1993,,2,13.22463768,0.132246377,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1994,14.40972222,,AUS_1994,,2,14.40972222,0.144097222,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1995,14.47811448,,AUS_1995,,2,14.47811448,0.144781145,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1997,15.25423729,,AUS_1997,,2,15.25423729,0.152542373,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1998,13.24200913,,AUS_1998,,2,13.24200913,0.132420091,,
AUS,WAGEGAP,EMPLOYEE,PC,A,1999,14.28571429,,AUS_1999,,2,14.28571429,0.142857143,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2000,17.2,,AUS_2000,,2,17.2,0.172,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2001,14.34210526,,AUS_2001,,2,14.34210526,0.143421053,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2002,15,,AUS_2002,,2,15,0.15,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2003,13.04347826,,AUS_2003,,2,13.04347826,0.130434783,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2004,14.35294118,,AUS_2004,,2,14.35294118,0.143529412,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2005,15.77777778,,AUS_2005,,2,15.77777778,0.157777778,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2006,16.66666667,,AUS_2006,,2,16.66666667,0.166666667,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2007,15.4,,AUS_2007,,2,15.4,0.154,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2008,11.93737769,,AUS_2008,,2,11.93737769,0.119373777,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2009,16.36363636,,AUS_2009,,2,16.36363636,0.163636364,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2010,14.04293381,,AUS_2010,,2,14.04293381,0.140429338,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2011,15.96638656,,AUS_2011,,2,15.96638656,0.159663866,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2012,13.75,,AUS_2012,,2,13.75,0.1375,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2013,18,,AUS_2013,,2,18,0.18,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2014,15.38461539,,AUS_2014,,2,15.38461539,0.153846154,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2015,13,,AUS_2015,,2,13,0.13,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2016,11.53846154,,AUS_2016,,2,11.53846154,0.115384615,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2017,11.66419019,,AUS_2017,,2,11.66419019,0.116641902,,
AUS,WAGEGAP,EMPLOYEE,PC,A,2018,11.71428571,,AUS_2018,,2,11.71428571,0.117142857,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2000,23.14194309,,AUT_2000,,2,23.14194309,0.231419431,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2001,22.80181782,,AUT_2001,,2,22.80181782,0.228018178,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2002,24.48922362,,AUT_2002,,2,24.48922362,0.244892236,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2003,21.13692198,,AUT_2003,,2,21.13692198,0.21136922,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2004,22.43079216,,AUT_2004,,2,22.43079216,0.224307922,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2005,22.03208575,,AUT_2005,,2,22.03208575,0.220320858,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2006,21.85513043,,AUT_2006,,2,21.85513043,0.218551304,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2007,21.63427637,,AUT_2007,,2,21.63427637,0.216342764,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2008,20.91732027,,AUT_2008,,2,20.91732027,0.209173203,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2009,19.35596592,,AUT_2009,,2,19.35596592,0.193559659,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2010,19.18886268,,AUT_2010,,2,19.18886268,0.191888627,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2011,18.55055412,,AUT_2011,,2,18.55055412,0.185505541,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2012,18.18505684,,AUT_2012,,2,18.18505684,0.181850568,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2013,18.05321141,,AUT_2013,,2,18.05321141,0.180532114,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2014,17.72888425,,AUT_2014,,2,17.72888425,0.177288843,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2015,17.04325299,,AUT_2015,,2,17.04325299,0.17043253,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2016,15.67089964,,AUT_2016,,2,15.67089964,0.156708996,,
AUT,WAGEGAP,EMPLOYEE,PC,A,2017,15.38215397,,AUT_2017,,2,15.38215397,0.15382154,,
BEL,WAGEGAP,EMPLOYEE,PC,A,1999,15.18298714,,BEL_1999,,2,15.18298714,0.151829871,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2000,13.59923114,,BEL_2000,,2,13.59923114,0.135992311,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2001,13.18681319,,BEL_2001,,2,13.18681319,0.131868132,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2002,11.60471442,,BEL_2002,,2,11.60471442,0.116047144,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2003,15.20518359,,BEL_2003,,2,15.20518359,0.152051836,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2004,11.83206107,,BEL_2004,,2,11.83206107,0.118320611,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2005,11.51109251,,BEL_2005,,2,11.51109251,0.115110925,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2006,10.25326797,,BEL_2006,,2,10.25326797,0.10253268,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2007,9.873617694,,BEL_2007,,2,9.873617694,0.098736177,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2008,8.915753683,,BEL_2008,,2,8.915753683,0.089157537,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2009,7.480461481,,BEL_2009,,2,7.480461481,0.074804615,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2010,7.04379562,,BEL_2010,,2,7.04379562,0.070437956,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2011,5.838108883,,BEL_2011,,2,5.838108883,0.058381089,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2012,6.411149826,,BEL_2012,,2,6.411149826,0.064111498,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2013,5.912863071,,BEL_2013,,2,5.912863071,0.059128631,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2014,3.298900367,,BEL_2014,,2,3.298900367,0.032989004,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2015,4.672,,BEL_2015,,2,4.672,0.04672,,
BEL,WAGEGAP,EMPLOYEE,PC,A,2016,3.701298701,,BEL_2016,,2,3.701298701,0.037012987,,
CAN,WAGEGAP,EMPLOYEE,PC,A,1997,24.70588235,,CAN_1997,,2,24.70588235,0.247058824,,
CAN,WAGEGAP,EMPLOYEE,PC,A,1998,24.85549133,,CAN_1998,,2,24.85549133,0.248554913,,
CAN,WAGEGAP,EMPLOYEE,PC,A,1999,24,,CAN_1999,,2,24,0.24,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2000,23.875,,CAN_2000,,2,23.875,0.23875,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2001,24.32457913,,CAN_2001,,2,24.32457913,0.243245791,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2002,24.0131579,,CAN_2002,,2,24.0131579,0.240131579,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2003,22.50234034,,CAN_2003,,2,22.50234034,0.225023403,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2004,22.71794872,,CAN_2004,,2,22.71794872,0.227179487,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2005,21.25,,CAN_2005,,2,21.25,0.2125,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2006,21.12332112,,CAN_2006,,2,21.12332112,0.211233211,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2007,20.80823529,,CAN_2007,,2,20.80823529,0.208082353,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2008,20.45454546,,CAN_2008,,2,20.45454546,0.204545455,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2009,20.13186813,,CAN_2009,,2,20.13186813,0.201318681,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2010,18.97746967,,CAN_2010,,2,18.97746967,0.189774697,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2011,19.17553192,,CAN_2011,,2,19.17553192,0.191755319,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2012,19.51123128,,CAN_2012,,2,19.51123128,0.195112313,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2013,19.30323498,,CAN_2013,,2,19.30323498,0.19303235,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2014,19.229,,CAN_2014,,2,19.229,0.19229,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2015,18.62745098,,CAN_2015,,2,18.62745098,0.18627451,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2016,18.22115385,,CAN_2016,,2,18.22115385,0.182211539,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2017,18.17322239,,CAN_2017,,2,18.17322239,0.181732224,,
CAN,WAGEGAP,EMPLOYEE,PC,A,2018,18.51851852,,CAN_2018,,2,18.51851852,0.185185185,,
CZE,WAGEGAP,EMPLOYEE,PC,A,1996,18.28985624,,CZE_1996,,2,18.28985624,0.182898562,,
CZE,WAGEGAP,EMPLOYEE,PC,A,1997,18.42904374,,CZE_1997,,2,18.42904374,0.184290437,,
CZE,WAGEGAP,EMPLOYEE,PC,A,1999,19.03031426,,CZE_1999,,2,19.03031426,0.190303143,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2001,16.87662165,,CZE_2001,,2,16.87662165,0.168766217,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2002,15.95069783,,CZE_2002,,2,15.95069783,0.159506978,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2003,15.63749732,,CZE_2003,,2,15.63749732,0.156374973,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2004,16.14681968,,CZE_2004,,2,16.14681968,0.161468197,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2005,15.93892946,,CZE_2005,,2,15.93892946,0.159389295,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2006,15.35176621,,CZE_2006,,2,15.35176621,0.153517662,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2007,16.93153188,,CZE_2007,,2,16.93153188,0.169315319,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2008,17.87301988,,CZE_2008,,2,17.87301988,0.178730199,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2009,15.10501797,,CZE_2009,,2,15.10501797,0.15105018,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2010,15.79850307,,CZE_2010,,2,15.79850307,0.157985031,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2011,16.3296567,,CZE_2011,,2,16.3296567,0.163296567,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2012,15.26297988,,CZE_2012,,2,15.26297988,0.152629799,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2013,15.37883532,,CZE_2013,,2,15.37883532,0.153788353,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2014,16.2545602,,CZE_2014,,2,16.2545602,0.162545602,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2015,16.45515416,,CZE_2015,,2,16.45515416,0.164551542,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2016,16.02343084,,CZE_2016,,2,16.02343084,0.160234308,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2017,15.61401089,,CZE_2017,,2,15.61401089,0.156140109,,
CZE,WAGEGAP,EMPLOYEE,PC,A,2018,15.12741386,,CZE_2018,,2,15.12741386,0.151274139,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2002,10.79707571,,DNK_2002,,2,10.79707571,0.107970757,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2003,9.921804094,,DNK_2003,,2,9.921804094,0.099218041,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2004,10.18220538,,DNK_2004,,2,10.18220538,0.101822054,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2005,10.16733044,,DNK_2005,,2,10.16733044,0.101673304,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2006,10.17206126,,DNK_2006,,2,10.17206126,0.101720613,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2007,9.850297951,,DNK_2007,,2,9.850297951,0.09850298,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2008,10.18354903,,DNK_2008,,2,10.18354903,0.10183549,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2009,10.17200506,,DNK_2009,,2,10.17200506,0.101720051,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2010,8.895098479,,DNK_2010,,2,8.895098479,0.088950985,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2011,7.947197254,,DNK_2011,,2,7.947197254,0.079471973,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2012,6.999844876,,DNK_2012,,2,6.999844876,0.069998449,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2013,6.768911945,,DNK_2013,,2,6.768911945,0.067689119,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2014,6.323865695,,DNK_2014,,2,6.323865695,0.063238657,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2015,5.836048113,,DNK_2015,,2,5.836048113,0.058360481,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2016,5.732628038,,DNK_2016,,2,5.732628038,0.05732628,,
DNK,WAGEGAP,EMPLOYEE,PC,A,2017,5.296691966,,DNK_2017,,2,5.296691966,0.05296692,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1977,27.69040181,,FIN_1977,,2,27.69040181,0.276904018,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1978,27.0886076,,FIN_1978,,2,27.0886076,0.270886076,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1979,27.16894977,,FIN_1979,,2,27.16894977,0.271689498,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1980,26.62381868,,FIN_1980,,2,26.62381868,0.266238187,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1982,25.96153846,,FIN_1982,,2,25.96153846,0.259615385,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1983,25.63174292,,FIN_1983,,2,25.63174292,0.256317429,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1984,23.4270415,,FIN_1984,,2,23.4270415,0.234270415,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1986,22.53142039,,FIN_1986,,2,22.53142039,0.225314204,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1987,23.61284007,,FIN_1987,,2,23.61284007,0.236128401,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1988,23.04579444,,FIN_1988,,2,23.04579444,0.230457944,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1989,23.5590355,,FIN_1989,,2,23.5590355,0.235590355,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1990,22.862102,,FIN_1990,,2,22.862102,0.22862102,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1991,21.46774696,,FIN_1991,,2,21.46774696,0.21467747,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1992,20.28498619,,FIN_1992,,2,20.28498619,0.202849862,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1993,21.9848125,,FIN_1993,,2,21.9848125,0.219848125,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1994,23.14957875,,FIN_1994,,2,23.14957875,0.231495788,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1995,22.40219409,,FIN_1995,,2,22.40219409,0.224021941,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1996,20.58266966,,FIN_1996,,2,20.58266966,0.205826697,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1997,21.33201166,,FIN_1997,,2,21.33201166,0.213320117,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1998,20.80042641,,FIN_1998,,2,20.80042641,0.208004264,,
FIN,WAGEGAP,EMPLOYEE,PC,A,1999,21.71623611,,FIN_1999,,2,21.71623611,0.217162361,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2000,20.42748918,,FIN_2000,,2,20.42748918,0.204274892,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2001,21.23909129,,FIN_2001,,2,21.23909129,0.212390913,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2002,20.37320281,,FIN_2002,,2,20.37320281,0.203732028,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2003,20.09925558,,FIN_2003,,2,20.09925558,0.200992556,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2004,20.01515104,,FIN_2004,,2,20.01515104,0.20015151,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2005,18.94169403,,FIN_2005,,2,18.94169403,0.18941694,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2006,19.37479454,,FIN_2006,,2,19.37479454,0.193747945,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2007,21.37690409,,FIN_2007,,2,21.37690409,0.213769041,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2008,21.23395266,,FIN_2008,,2,21.23395266,0.212339527,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2009,19.67567279,,FIN_2009,,2,19.67567279,0.196756728,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2010,18.87699985,,FIN_2010,,2,18.87699985,0.188769999,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2011,18.6076171,,FIN_2011,,2,18.6076171,0.186076171,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2012,18.72607453,,FIN_2012,,2,18.72607453,0.187260745,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2013,20.17843271,,FIN_2013,,2,20.17843271,0.201784327,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2014,19.60907945,,FIN_2014,,2,19.60907945,0.196090795,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2015,18.05598132,,FIN_2015,,2,18.05598132,0.180559813,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2016,16.47225837,,FIN_2016,,2,16.47225837,0.164722584,,
FIN,WAGEGAP,EMPLOYEE,PC,A,2017,17.71792064,,FIN_2017,,2,17.71792064,0.177179206,,
FRA,WAGEGAP,EMPLOYEE,PC,A,1995,14.57146556,,FRA_1995,,2,14.57146556,0.145714656,,
FRA,WAGEGAP,EMPLOYEE,PC,A,1996,15.62995371,,FRA_1996,,2,15.62995371,0.156299537,,
FRA,WAGEGAP,EMPLOYEE,PC,A,1997,15.38029925,,FRA_1997,,2,15.38029925,0.153802993,,
FRA,WAGEGAP,EMPLOYEE,PC,A,1998,14.57385316,,FRA_1998,,2,14.57385316,0.145738532,,
FRA,WAGEGAP,EMPLOYEE,PC,A,1999,14.32044736,,FRA_1999,,2,14.32044736,0.143204474,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2000,14.5712405,,FRA_2000,,2,14.5712405,0.145712405,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2001,15.12546061,,FRA_2001,,2,15.12546061,0.151254606,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2002,15.20524515,,FRA_2002,,2,15.20524515,0.152052452,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2003,15.14424418,,FRA_2003,,2,15.14424418,0.151442442,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2004,14.95429416,,FRA_2004,,2,14.95429416,0.149542942,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2005,14.38941076,,FRA_2005,,2,14.38941076,0.143894108,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2006,13.97781633,,FRA_2006,,2,13.97781633,0.139778163,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2007,13.96479378,,FRA_2007,,2,13.96479378,0.139647938,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2008,14.3442623,,FRA_2008,,2,14.3442623,0.143442623,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2009,14.03126664,,FRA_2009,,2,14.03126664,0.140312666,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2010,14.05433647,,FRA_2010,,2,14.05433647,0.140543365,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2011,13.95078923,,FRA_2011,,2,13.95078923,0.139507892,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2012,13.67282395,,FRA_2012,,2,13.67282395,0.13672824,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2013,13.66061421,,FRA_2013,,2,13.66061421,0.136606142,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2014,13.1750424,,FRA_2014,,2,13.1750424,0.131750424,,
FRA,WAGEGAP,EMPLOYEE,PC,A,2015,13.04945055,,FRA_2015,,2,13.04945055,0.130494506,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1992,26.93544974,,DEU_1992,,2,26.93544974,0.269354497,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1993,23.01761252,,DEU_1993,,2,23.01761252,0.230176125,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1994,20.49864146,,DEU_1994,,2,20.49864146,0.204986415,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1995,19.411547,,DEU_1995,,2,19.411547,0.19411547,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1996,20.64955752,,DEU_1996,,2,20.64955752,0.206495575,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1997,21.40975193,,DEU_1997,,2,21.40975193,0.214097519,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1998,20.89661017,,DEU_1998,,2,20.89661017,0.208966102,,
DEU,WAGEGAP,EMPLOYEE,PC,A,1999,20.16949153,,DEU_1999,,2,20.16949153,0.201694915,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2000,19.57903098,,DEU_2000,,2,19.57903098,0.19579031,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2001,19.10500808,,DEU_2001,,2,19.10500808,0.191050081,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2002,19.07659049,,DEU_2002,,2,19.07659049,0.190765905,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2003,19.55457227,,DEU_2003,,2,19.55457227,0.195545723,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2004,21.85021772,,DEU_2004,,2,21.85021772,0.218502177,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2005,16.34756996,,DEU_2005,,2,16.34756996,0.1634757,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2006,18.12865497,,DEU_2006,,2,18.12865497,0.18128655,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2007,16.71554252,,DEU_2007,,2,16.71554252,0.167155425,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2008,16.73751796,,DEU_2008,,2,16.73751796,0.16737518,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2009,16.52421652,,DEU_2009,,2,16.52421652,0.165242165,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2010,16.69471558,,DEU_2010,,2,16.69471558,0.166947156,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2011,16.94444444,,DEU_2011,,2,16.94444444,0.169444444,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2012,15.6462585,,DEU_2012,,2,15.6462585,0.156462585,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2013,14.09315069,,DEU_2013,,2,14.09315069,0.140931507,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2014,17.1875,,DEU_2014,,2,17.1875,0.171875,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2015,15.81632653,,DEU_2015,,2,15.81632653,0.158163265,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2016,15.51071879,,DEU_2016,,2,15.51071879,0.155107188,,
DEU,WAGEGAP,EMPLOYEE,PC,A,2017,16.19047619,,DEU_2017,,2,16.19047619,0.161904762,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2004,13.8755983,,GRC_2004,,2,13.8755983,0.138755983,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2005,16.66666569,,GRC_2005,,2,16.66666569,0.166666657,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2006,11.87862949,,GRC_2006,,2,11.87862949,0.118786295,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2007,11.62904936,,GRC_2007,,2,11.62904936,0.116290494,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2008,9.523771574,,GRC_2008,,2,9.523771574,0.095237716,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2009,9.587165735,,GRC_2009,,2,9.587165735,0.095871657,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2010,12.17284039,,GRC_2010,,2,12.17284039,0.121728404,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2011,10.71428571,,GRC_2011,,2,10.71428571,0.107142857,,
GRC,WAGEGAP,EMPLOYEE,PC,A,2012,6.852802734,,GRC_2012,,2,6.852802734,0.068528027,,
